date,hospital_id,hospital_name,department,admissions_count,avg_wait_time_minutes,temperature_celsius,rainfall_mm,air_quality_index,is_holiday,is_weekend
2025-02-18,RS-001,RSUD Pasar Minggu,Emergency Room,34,27.1,27.1,12.1,69,0,0
2025-02-18,RS-001,RSUD Pasar Minggu,Outpatient,95,53.1,27.1,12.1,69,0,0
2025-02-18,RS-001,RSUD Pasar Minggu,ICU,5,19.7,27.1,12.1,69,0,0
2025-02-18,RS-002,RSUD Tarakan,Emergency Room,40,32.0,27.1,12.1,69,0,0
2025-02-18,RS-002,RSUD Tarakan,Outpatient,174,83.0,27.1,12.1,69,0,0
2025-02-18,RS-002,RSUD Tarakan,ICU,7,15.0,27.1,12.1,69,0,0
2025-02-18,RS-003,RSUD Cengkareng,Emergency Room,44,35.4,27.1,12.1,69,0,0
2025-02-18,RS-003,RSUD Cengkareng,Outpatient,146,73.6,27.1,12.1,69,0,0
2025-02-18,RS-003,RSUD Cengkareng,ICU,8,16.0,27.1,12.1,69,0,0
2025-02-18,RS-004,RS Fatmawati,Emergency Room,67,39.8,27.1,12.1,69,0,0
2025-02-18,RS-004,RS Fatmawati,Outpatient,215,102.9,27.1,12.1,69,0,0
2025-02-18,RS-004,RS Fatmawati,ICU,13,22.1,27.1,12.1,69,0,0
2025-02-19,RS-001,RSUD Pasar Minggu,Emergency Room,31,27.5,27.2,17.2,52,0,0
2025-02-19,RS-001,RSUD Pasar Minggu,Outpatient,90,49.2,27.2,17.2,52,0,0
2025-02-19,RS-001,RSUD Pasar Minggu,ICU,5,16.2,27.2,17.2,52,0,0
2025-02-19,RS-002,RSUD Tarakan,Emergency Room,45,30.8,27.2,17.2,52,0,0
2025-02-19,RS-002,RSUD Tarakan,Outpatient,159,80.5,27.2,17.2,52,0,0
2025-02-19,RS-002,RSUD Tarakan,ICU,9,18.2,27.2,17.2,52,0,0
2025-02-19,RS-003,RSUD Cengkareng,Emergency Room,25,22.3,27.2,17.2,52,0,0
2025-02-19,RS-003,RSUD Cengkareng,Outpatient,114,60.2,27.2,17.2,52,0,0
2025-02-19,RS-003,RSUD Cengkareng,ICU,9,17.1,27.2,17.2,52,0,0
2025-02-19,RS-004,RS Fatmawati,Emergency Room,58,38.7,27.2,17.2,52,0,0
2025-02-19,RS-004,RS Fatmawati,Outpatient,209,97.9,27.2,17.2,52,0,0
2025-02-19,RS-004,RS Fatmawati,ICU,8,16.8,27.2,17.2,52,0,0
2025-02-20,RS-001,RSUD Pasar Minggu,Emergency Room,38,28.7,27.4,58.7,43,0,0
2025-02-20,RS-001,RSUD Pasar Minggu,Outpatient,105,59.3,27.4,58.7,43,0,0
2025-02-20,RS-001,RSUD Pasar Minggu,ICU,7,17.5,27.4,58.7,43,0,0
2025-02-20,RS-002,RSUD Tarakan,Emergency Room,59,39.0,27.4,58.7,43,0,0
2025-02-20,RS-002,RSUD Tarakan,Outpatient,154,74.2,27.4,58.7,43,0,0
2025-02-20,RS-002,RSUD Tarakan,ICU,12,20.6,27.4,58.7,43,0,0
2025-02-20,RS-003,RSUD Cengkareng,Emergency Room,43,31.3,27.4,58.7,43,0,0
2025-02-20,RS-003,RSUD Cengkareng,Outpatient,114,61.1,27.4,58.7,43,0,0
2025-02-20,RS-003,RSUD Cengkareng,ICU,7,16.3,27.4,58.7,43,0,0
2025-02-20,RS-004,RS Fatmawati,Emergency Room,79,49.0,27.4,58.7,43,0,0
2025-02-20,RS-004,RS Fatmawati,Outpatient,182,86.8,27.4,58.7,43,0,0
2025-02-20,RS-004,RS Fatmawati,ICU,17,20.4,27.4,58.7,43,0,0
2025-02-21,RS-001,RSUD Pasar Minggu,Emergency Room,39,32.1,26.2,36.5,53,0,0
2025-02-21,RS-001,RSUD Pasar Minggu,Outpatient,103,57.7,26.2,36.5,53,0,0
2025-02-21,RS-001,RSUD Pasar Minggu,ICU,6,14.9,26.2,36.5,53,0,0
2025-02-21,RS-002,RSUD Tarakan,Emergency Room,62,38.1,26.2,36.5,53,0,0
2025-02-21,RS-002,RSUD Tarakan,Outpatient,148,76.4,26.2,36.5,53,0,0
2025-02-21,RS-002,RSUD Tarakan,ICU,14,21.5,26.2,36.5,53,0,0
2025-02-21,RS-003,RSUD Cengkareng,Emergency Room,44,31.1,26.2,36.5,53,0,0
2025-02-21,RS-003,RSUD Cengkareng,Outpatient,104,58.6,26.2,36.5,53,0,0
2025-02-21,RS-003,RSUD Cengkareng,ICU,10,20.1,26.2,36.5,53,0,0
2025-02-21,RS-004,RS Fatmawati,Emergency Room,68,41.9,26.2,36.5,53,0,0
2025-02-21,RS-004,RS Fatmawati,Outpatient,211,100.3,26.2,36.5,53,0,0
2025-02-21,RS-004,RS Fatmawati,ICU,19,21.4,26.2,36.5,53,0,0
2025-02-22,RS-001,RSUD Pasar Minggu,Emergency Room,45,30.5,26.3,8.4,53,0,1
2025-02-22,RS-001,RSUD Pasar Minggu,Outpatient,12,18.9,26.3,8.4,53,0,1
2025-02-22,RS-001,RSUD Pasar Minggu,ICU,10,18.5,26.3,8.4,53,0,1
2025-02-22,RS-002,RSUD Tarakan,Emergency Room,57,40.6,26.3,8.4,53,0,1
2025-02-22,RS-002,RSUD Tarakan,Outpatient,22,22.2,26.3,8.4,53,0,1
2025-02-22,RS-002,RSUD Tarakan,ICU,10,16.5,26.3,8.4,53,0,1
2025-02-22,RS-003,RSUD Cengkareng,Emergency Room,48,32.7,26.3,8.4,53,0,1
2025-02-22,RS-003,RSUD Cengkareng,Outpatient,13,18.8,26.3,8.4,53,0,1
2025-02-22,RS-003,RSUD Cengkareng,ICU,6,16.9,26.3,8.4,53,0,1
2025-02-22,RS-004,RS Fatmawati,Emergency Room,77,43.7,26.3,8.4,53,0,1
2025-02-22,RS-004,RS Fatmawati,Outpatient,17,23.1,26.3,8.4,53,0,1
2025-02-22,RS-004,RS Fatmawati,ICU,14,21.8,26.3,8.4,53,0,1
2025-02-23,RS-001,RSUD Pasar Minggu,Emergency Room,26,23.3,26.6,7.7,78,0,1
2025-02-23,RS-001,RSUD Pasar Minggu,Outpatient,0,16.0,26.6,7.7,78,0,1
2025-02-23,RS-001,RSUD Pasar Minggu,ICU,6,17.1,26.6,7.7,78,0,1
2025-02-23,RS-002,RSUD Tarakan,Emergency Room,62,37.2,26.6,7.7,78,0,1
2025-02-23,RS-002,RSUD Tarakan,Outpatient,1,16.4,26.6,7.7,78,0,1
2025-02-23,RS-002,RSUD Tarakan,ICU,5,16.4,26.6,7.7,78,0,1
2025-02-23,RS-003,RSUD Cengkareng,Emergency Room,43,29.5,26.6,7.7,78,0,1
2025-02-23,RS-003,RSUD Cengkareng,Outpatient,0,16.4,26.6,7.7,78,0,1
2025-02-23,RS-003,RSUD Cengkareng,ICU,2,13.8,26.6,7.7,78,0,1
2025-02-23,RS-004,RS Fatmawati,Emergency Room,88,47.7,26.6,7.7,78,0,1
2025-02-23,RS-004,RS Fatmawati,Outpatient,0,12.7,26.6,7.7,78,0,1
2025-02-23,RS-004,RS Fatmawati,ICU,8,19.0,26.6,7.7,78,0,1
2025-02-24,RS-001,RSUD Pasar Minggu,Emergency Room,36,27.4,27.6,22.6,49,0,0
2025-02-24,RS-001,RSUD Pasar Minggu,Outpatient,123,64.1,27.6,22.6,49,0,0
2025-02-24,RS-001,RSUD Pasar Minggu,ICU,4,18.8,27.6,22.6,49,0,0
2025-02-24,RS-002,RSUD Tarakan,Emergency Room,64,40.7,27.6,22.6,49,0,0
2025-02-24,RS-002,RSUD Tarakan,Outpatient,170,81.1,27.6,22.6,49,0,0
2025-02-24,RS-002,RSUD Tarakan,ICU,14,21.6,27.6,22.6,49,0,0
2025-02-24,RS-003,RSUD Cengkareng,Emergency Room,40,32.7,27.6,22.6,49,0,0
2025-02-24,RS-003,RSUD Cengkareng,Outpatient,149,72.0,27.6,22.6,49,0,0
2025-02-24,RS-003,RSUD Cengkareng,ICU,8,17.0,27.6,22.6,49,0,0
2025-02-24,RS-004,RS Fatmawati,Emergency Room,77,48.4,27.6,22.6,49,0,0
2025-02-24,RS-004,RS Fatmawati,Outpatient,279,125.7,27.6,22.6,49,0,0
2025-02-24,RS-004,RS Fatmawati,ICU,22,23.2,27.6,22.6,49,0,0
2025-02-25,RS-001,RSUD Pasar Minggu,Emergency Room,33,31.0,26.3,9.4,57,0,0
2025-02-25,RS-001,RSUD Pasar Minggu,Outpatient,114,59.6,26.3,9.4,57,0,0
2025-02-25,RS-001,RSUD Pasar Minggu,ICU,9,20.4,26.3,9.4,57,0,0
2025-02-25,RS-002,RSUD Tarakan,Emergency Room,50,34.0,26.3,9.4,57,0,0
2025-02-25,RS-002,RSUD Tarakan,Outpatient,161,79.1,26.3,9.4,57,0,0
2025-02-25,RS-002,RSUD Tarakan,ICU,16,21.5,26.3,9.4,57,0,0
2025-02-25,RS-003,RSUD Cengkareng,Emergency Room,46,35.9,26.3,9.4,57,0,0
2025-02-25,RS-003,RSUD Cengkareng,Outpatient,115,58.7,26.3,9.4,57,0,0
2025-02-25,RS-003,RSUD Cengkareng,ICU,10,17.9,26.3,9.4,57,0,0
2025-02-25,RS-004,RS Fatmawati,Emergency Room,65,40.3,26.3,9.4,57,0,0
2025-02-25,RS-004,RS Fatmawati,Outpatient,224,107.5,26.3,9.4,57,0,0
2025-02-25,RS-004,RS Fatmawati,ICU,12,17.3,26.3,9.4,57,0,0
2025-02-26,RS-001,RSUD Pasar Minggu,Emergency Room,33,26.8,26.9,2.7,49,0,0
2025-02-26,RS-001,RSUD Pasar Minggu,Outpatient,106,57.1,26.9,2.7,49,0,0
2025-02-26,RS-001,RSUD Pasar Minggu,ICU,6,19.8,26.9,2.7,49,0,0
2025-02-26,RS-002,RSUD Tarakan,Emergency Room,44,30.5,26.9,2.7,49,0,0
2025-02-26,RS-002,RSUD Tarakan,Outpatient,161,80.9,26.9,2.7,49,0,0
2025-02-26,RS-002,RSUD Tarakan,ICU,10,20.6,26.9,2.7,49,0,0
2025-02-26,RS-003,RSUD Cengkareng,Emergency Room,28,25.0,26.9,2.7,49,0,0
2025-02-26,RS-003,RSUD Cengkareng,Outpatient,121,63.1,26.9,2.7,49,0,0
2025-02-26,RS-003,RSUD Cengkareng,ICU,8,17.1,26.9,2.7,49,0,0
2025-02-26,RS-004,RS Fatmawati,Emergency Room,61,37.6,26.9,2.7,49,0,0
2025-02-26,RS-004,RS Fatmawati,Outpatient,205,97.8,26.9,2.7,49,0,0
2025-02-26,RS-004,RS Fatmawati,ICU,16,20.1,26.9,2.7,49,0,0
2025-02-27,RS-001,RSUD Pasar Minggu,Emergency Room,31,24.5,27.5,19.7,64,0,0
2025-02-27,RS-001,RSUD Pasar Minggu,Outpatient,117,60.7,27.5,19.7,64,0,0
2025-02-27,RS-001,RSUD Pasar Minggu,ICU,4,16.9,27.5,19.7,64,0,0
2025-02-27,RS-002,RSUD Tarakan,Emergency Room,49,36.1,27.5,19.7,64,0,0
2025-02-27,RS-002,RSUD Tarakan,Outpatient,136,68.7,27.5,19.7,64,0,0
2025-02-27,RS-002,RSUD Tarakan,ICU,7,18.6,27.5,19.7,64,0,0
2025-02-27,RS-003,RSUD Cengkareng,Emergency Room,43,30.2,27.5,19.7,64,0,0
2025-02-27,RS-003,RSUD Cengkareng,Outpatient,113,58.7,27.5,19.7,64,0,0
2025-02-27,RS-003,RSUD Cengkareng,ICU,10,18.6,27.5,19.7,64,0,0
2025-02-27,RS-004,RS Fatmawati,Emergency Room,68,44.8,27.5,19.7,64,0,0
2025-02-27,RS-004,RS Fatmawati,Outpatient,187,90.0,27.5,19.7,64,0,0
2025-02-27,RS-004,RS Fatmawati,ICU,10,20.4,27.5,19.7,64,0,0
2025-02-28,RS-001,RSUD Pasar Minggu,Emergency Room,31,26.9,26.7,7.0,58,0,0
2025-02-28,RS-001,RSUD Pasar Minggu,Outpatient,96,54.8,26.7,7.0,58,0,0
2025-02-28,RS-001,RSUD Pasar Minggu,ICU,6,16.8,26.7,7.0,58,0,0
2025-02-28,RS-002,RSUD Tarakan,Emergency Room,46,31.9,26.7,7.0,58,0,0
2025-02-28,RS-002,RSUD Tarakan,Outpatient,129,65.8,26.7,7.0,58,0,0
2025-02-28,RS-002,RSUD Tarakan,ICU,10,20.9,26.7,7.0,58,0,0
2025-02-28,RS-003,RSUD Cengkareng,Emergency Room,36,29.3,26.7,7.0,58,0,0
2025-02-28,RS-003,RSUD Cengkareng,Outpatient,110,56.3,26.7,7.0,58,0,0
2025-02-28,RS-003,RSUD Cengkareng,ICU,9,17.5,26.7,7.0,58,0,0
2025-02-28,RS-004,RS Fatmawati,Emergency Room,64,39.0,26.7,7.0,58,0,0
2025-02-28,RS-004,RS Fatmawati,Outpatient,168,84.0,26.7,7.0,58,0,0
2025-02-28,RS-004,RS Fatmawati,ICU,17,21.8,26.7,7.0,58,0,0
2025-03-01,RS-001,RSUD Pasar Minggu,Emergency Room,39,31.5,26.3,2.8,64,0,1
2025-03-01,RS-001,RSUD Pasar Minggu,Outpatient,15,21.5,26.3,2.8,64,0,1
2025-03-01,RS-001,RSUD Pasar Minggu,ICU,2,16.8,26.3,2.8,64,0,1
2025-03-01,RS-002,RSUD Tarakan,Emergency Room,69,45.0,26.3,2.8,64,0,1
2025-03-01,RS-002,RSUD Tarakan,Outpatient,20,23.7,26.3,2.8,64,0,1
2025-03-01,RS-002,RSUD Tarakan,ICU,11,20.7,26.3,2.8,64,0,1
2025-03-01,RS-003,RSUD Cengkareng,Emergency Room,52,35.1,26.3,2.8,64,0,1
2025-03-01,RS-003,RSUD Cengkareng,Outpatient,19,19.9,26.3,2.8,64,0,1
2025-03-01,RS-003,RSUD Cengkareng,ICU,8,17.9,26.3,2.8,64,0,1
2025-03-01,RS-004,RS Fatmawati,Emergency Room,99,52.1,26.3,2.8,64,0,1
2025-03-01,RS-004,RS Fatmawati,Outpatient,25,22.8,26.3,2.8,64,0,1
2025-03-01,RS-004,RS Fatmawati,ICU,11,18.4,26.3,2.8,64,0,1
2025-03-02,RS-001,RSUD Pasar Minggu,Emergency Room,38,29.1,26.8,14.8,49,0,1
2025-03-02,RS-001,RSUD Pasar Minggu,Outpatient,0,13.6,26.8,14.8,49,0,1
2025-03-02,RS-001,RSUD Pasar Minggu,ICU,8,15.7,26.8,14.8,49,0,1
2025-03-02,RS-002,RSUD Tarakan,Emergency Room,68,39.6,26.8,14.8,49,0,1
2025-03-02,RS-002,RSUD Tarakan,Outpatient,0,16.3,26.8,14.8,49,0,1
2025-03-02,RS-002,RSUD Tarakan,ICU,11,21.1,26.8,14.8,49,0,1
2025-03-02,RS-003,RSUD Cengkareng,Emergency Room,59,40.3,26.8,14.8,49,0,1
2025-03-02,RS-003,RSUD Cengkareng,Outpatient,0,13.0,26.8,14.8,49,0,1
2025-03-02,RS-003,RSUD Cengkareng,ICU,8,18.3,26.8,14.8,49,0,1
2025-03-02,RS-004,RS Fatmawati,Emergency Room,75,47.5,26.8,14.8,49,0,1
2025-03-02,RS-004,RS Fatmawati,Outpatient,2,16.5,26.8,14.8,49,0,1
2025-03-02,RS-004,RS Fatmawati,ICU,13,20.1,26.8,14.8,49,0,1
2025-03-03,RS-001,RSUD Pasar Minggu,Emergency Room,42,32.3,27.1,0.0,68,0,0
2025-03-03,RS-001,RSUD Pasar Minggu,Outpatient,126,63.2,27.1,0.0,68,0,0
2025-03-03,RS-001,RSUD Pasar Minggu,ICU,8,20.1,27.1,0.0,68,0,0
2025-03-03,RS-002,RSUD Tarakan,Emergency Room,46,33.6,27.1,0.0,68,0,0
2025-03-03,RS-002,RSUD Tarakan,Outpatient,197,96.5,27.1,0.0,68,0,0
2025-03-03,RS-002,RSUD Tarakan,ICU,12,22.3,27.1,0.0,68,0,0
2025-03-03,RS-003,RSUD Cengkareng,Emergency Room,35,29.2,27.1,0.0,68,0,0
2025-03-03,RS-003,RSUD Cengkareng,Outpatient,167,80.7,27.1,0.0,68,0,0
2025-03-03,RS-003,RSUD Cengkareng,ICU,10,21.1,27.1,0.0,68,0,0
2025-03-03,RS-004,RS Fatmawati,Emergency Room,71,43.1,27.1,0.0,68,0,0
2025-03-03,RS-004,RS Fatmawati,Outpatient,276,126.1,27.1,0.0,68,0,0
2025-03-03,RS-004,RS Fatmawati,ICU,13,21.8,27.1,0.0,68,0,0
2025-03-04,RS-001,RSUD Pasar Minggu,Emergency Room,36,29.3,26.3,11.3,60,0,0
2025-03-04,RS-001,RSUD Pasar Minggu,Outpatient,122,60.8,26.3,11.3,60,0,0
2025-03-04,RS-001,RSUD Pasar Minggu,ICU,8,20.4,26.3,11.3,60,0,0
2025-03-04,RS-002,RSUD Tarakan,Emergency Room,37,28.2,26.3,11.3,60,0,0
2025-03-04,RS-002,RSUD Tarakan,Outpatient,173,84.4,26.3,11.3,60,0,0
2025-03-04,RS-002,RSUD Tarakan,ICU,12,20.4,26.3,11.3,60,0,0
2025-03-04,RS-003,RSUD Cengkareng,Emergency Room,35,27.9,26.3,11.3,60,0,0
2025-03-04,RS-003,RSUD Cengkareng,Outpatient,154,77.3,26.3,11.3,60,0,0
2025-03-04,RS-003,RSUD Cengkareng,ICU,5,17.6,26.3,11.3,60,0,0
2025-03-04,RS-004,RS Fatmawati,Emergency Room,55,35.6,26.3,11.3,60,0,0
2025-03-04,RS-004,RS Fatmawati,Outpatient,241,112.3,26.3,11.3,60,0,0
2025-03-04,RS-004,RS Fatmawati,ICU,14,21.7,26.3,11.3,60,0,0
2025-03-05,RS-001,RSUD Pasar Minggu,Emergency Room,27,23.3,27.5,15.5,68,0,0
2025-03-05,RS-001,RSUD Pasar Minggu,Outpatient,97,54.0,27.5,15.5,68,0,0
2025-03-05,RS-001,RSUD Pasar Minggu,ICU,9,17.7,27.5,15.5,68,0,0
2025-03-05,RS-002,RSUD Tarakan,Emergency Room,51,32.9,27.5,15.5,68,0,0
2025-03-05,RS-002,RSUD Tarakan,Outpatient,160,78.8,27.5,15.5,68,0,0
2025-03-05,RS-002,RSUD Tarakan,ICU,18,24.7,27.5,15.5,68,0,0
2025-03-05,RS-003,RSUD Cengkareng,Emergency Room,45,34.2,27.5,15.5,68,0,0
2025-03-05,RS-003,RSUD Cengkareng,Outpatient,128,68.5,27.5,15.5,68,0,0
2025-03-05,RS-003,RSUD Cengkareng,ICU,12,18.8,27.5,15.5,68,0,0
2025-03-05,RS-004,RS Fatmawati,Emergency Room,61,37.8,27.5,15.5,68,0,0
2025-03-05,RS-004,RS Fatmawati,Outpatient,202,94.4,27.5,15.5,68,0,0
2025-03-05,RS-004,RS Fatmawati,ICU,14,18.6,27.5,15.5,68,0,0
2025-03-06,RS-001,RSUD Pasar Minggu,Emergency Room,44,30.6,26.1,0.0,63,0,0
2025-03-06,RS-001,RSUD Pasar Minggu,Outpatient,94,53.3,26.1,0.0,63,0,0
2025-03-06,RS-001,RSUD Pasar Minggu,ICU,6,16.2,26.1,0.0,63,0,0
2025-03-06,RS-002,RSUD Tarakan,Emergency Room,48,36.6,26.1,0.0,63,0,0
2025-03-06,RS-002,RSUD Tarakan,Outpatient,135,66.6,26.1,0.0,63,0,0
2025-03-06,RS-002,RSUD Tarakan,ICU,7,16.8,26.1,0.0,63,0,0
2025-03-06,RS-003,RSUD Cengkareng,Emergency Room,48,31.4,26.1,0.0,63,0,0
2025-03-06,RS-003,RSUD Cengkareng,Outpatient,109,57.9,26.1,0.0,63,0,0
2025-03-06,RS-003,RSUD Cengkareng,ICU,6,19.6,26.1,0.0,63,0,0
2025-03-06,RS-004,RS Fatmawati,Emergency Room,61,42.2,26.1,0.0,63,0,0
2025-03-06,RS-004,RS Fatmawati,Outpatient,186,90.5,26.1,0.0,63,0,0
2025-03-06,RS-004,RS Fatmawati,ICU,18,22.8,26.1,0.0,63,0,0
2025-03-07,RS-001,RSUD Pasar Minggu,Emergency Room,33,29.4,26.6,4.8,76,0,0
2025-03-07,RS-001,RSUD Pasar Minggu,Outpatient,90,48.8,26.6,4.8,76,0,0
2025-03-07,RS-001,RSUD Pasar Minggu,ICU,10,16.7,26.6,4.8,76,0,0
2025-03-07,RS-002,RSUD Tarakan,Emergency Room,51,33.9,26.6,4.8,76,0,0
2025-03-07,RS-002,RSUD Tarakan,Outpatient,157,76.5,26.6,4.8,76,0,0
2025-03-07,RS-002,RSUD Tarakan,ICU,10,19.1,26.6,4.8,76,0,0
2025-03-07,RS-003,RSUD Cengkareng,Emergency Room,43,30.1,26.6,4.8,76,0,0
2025-03-07,RS-003,RSUD Cengkareng,Outpatient,120,65.1,26.6,4.8,76,0,0
2025-03-07,RS-003,RSUD Cengkareng,ICU,11,22.3,26.6,4.8,76,0,0
2025-03-07,RS-004,RS Fatmawati,Emergency Room,76,42.6,26.6,4.8,76,0,0
2025-03-07,RS-004,RS Fatmawati,Outpatient,140,70.3,26.6,4.8,76,0,0
2025-03-07,RS-004,RS Fatmawati,ICU,11,17.1,26.6,4.8,76,0,0
2025-03-08,RS-001,RSUD Pasar Minggu,Emergency Room,42,32.9,26.3,0.0,79,0,1
2025-03-08,RS-001,RSUD Pasar Minggu,Outpatient,12,18.4,26.3,0.0,79,0,1
2025-03-08,RS-001,RSUD Pasar Minggu,ICU,9,16.7,26.3,0.0,79,0,1
2025-03-08,RS-002,RSUD Tarakan,Emergency Room,52,37.8,26.3,0.0,79,0,1
2025-03-08,RS-002,RSUD Tarakan,Outpatient,14,20.4,26.3,0.0,79,0,1
2025-03-08,RS-002,RSUD Tarakan,ICU,8,15.4,26.3,0.0,79,0,1
2025-03-08,RS-003,RSUD Cengkareng,Emergency Room,47,36.3,26.3,0.0,79,0,1
2025-03-08,RS-003,RSUD Cengkareng,Outpatient,19,25.6,26.3,0.0,79,0,1
2025-03-08,RS-003,RSUD Cengkareng,ICU,6,19.3,26.3,0.0,79,0,1
2025-03-08,RS-004,RS Fatmawati,Emergency Room,73,41.8,26.3,0.0,79,0,1
2025-03-08,RS-004,RS Fatmawati,Outpatient,31,29.5,26.3,0.0,79,0,1
2025-03-08,RS-004,RS Fatmawati,ICU,10,18.1,26.3,0.0,79,0,1
2025-03-09,RS-001,RSUD Pasar Minggu,Emergency Room,35,30.4,27.1,8.5,85,0,1
2025-03-09,RS-001,RSUD Pasar Minggu,Outpatient,0,14.2,27.1,8.5,85,0,1
2025-03-09,RS-001,RSUD Pasar Minggu,ICU,3,17.4,27.1,8.5,85,0,1
2025-03-09,RS-002,RSUD Tarakan,Emergency Room,64,41.5,27.1,8.5,85,0,1
2025-03-09,RS-002,RSUD Tarakan,Outpatient,1,16.2,27.1,8.5,85,0,1
2025-03-09,RS-002,RSUD Tarakan,ICU,13,18.1,27.1,8.5,85,0,1
2025-03-09,RS-003,RSUD Cengkareng,Emergency Room,44,32.5,27.1,8.5,85,0,1
2025-03-09,RS-003,RSUD Cengkareng,Outpatient,0,17.6,27.1,8.5,85,0,1
2025-03-09,RS-003,RSUD Cengkareng,ICU,12,22.7,27.1,8.5,85,0,1
2025-03-09,RS-004,RS Fatmawati,Emergency Room,82,47.3,27.1,8.5,85,0,1
2025-03-09,RS-004,RS Fatmawati,Outpatient,1,16.5,27.1,8.5,85,0,1
2025-03-09,RS-004,RS Fatmawati,ICU,13,22.9,27.1,8.5,85,0,1
2025-03-10,RS-001,RSUD Pasar Minggu,Emergency Room,37,30.1,26.9,25.0,76,0,0
2025-03-10,RS-001,RSUD Pasar Minggu,Outpatient,145,71.8,26.9,25.0,76,0,0
2025-03-10,RS-001,RSUD Pasar Minggu,ICU,7,19.3,26.9,25.0,76,0,0
2025-03-10,RS-002,RSUD Tarakan,Emergency Room,48,31.4,26.9,25.0,76,0,0
2025-03-10,RS-002,RSUD Tarakan,Outpatient,196,91.9,26.9,25.0,76,0,0
2025-03-10,RS-002,RSUD Tarakan,ICU,6,14.9,26.9,25.0,76,0,0
2025-03-10,RS-003,RSUD Cengkareng,Emergency Room,29,28.9,26.9,25.0,76,0,0
2025-03-10,RS-003,RSUD Cengkareng,Outpatient,155,77.2,26.9,25.0,76,0,0
2025-03-10,RS-003,RSUD Cengkareng,ICU,9,19.2,26.9,25.0,76,0,0
2025-03-10,RS-004,RS Fatmawati,Emergency Room,64,43.6,26.9,25.0,76,0,0
2025-03-10,RS-004,RS Fatmawati,Outpatient,240,112.7,26.9,25.0,76,0,0
2025-03-10,RS-004,RS Fatmawati,ICU,14,22.7,26.9,25.0,76,0,0
2025-03-11,RS-001,RSUD Pasar Minggu,Emergency Room,36,32.1,26.4,36.9,46,0,0
2025-03-11,RS-001,RSUD Pasar Minggu,Outpatient,123,63.3,26.4,36.9,46,0,0
2025-03-11,RS-001,RSUD Pasar Minggu,ICU,5,19.6,26.4,36.9,46,0,0
2025-03-11,RS-002,RSUD Tarakan,Emergency Room,51,33.6,26.4,36.9,46,0,0
2025-03-11,RS-002,RSUD Tarakan,Outpatient,172,82.4,26.4,36.9,46,0,0
2025-03-11,RS-002,RSUD Tarakan,ICU,13,20.5,26.4,36.9,46,0,0
2025-03-11,RS-003,RSUD Cengkareng,Emergency Room,33,28.8,26.4,36.9,46,0,0
2025-03-11,RS-003,RSUD Cengkareng,Outpatient,130,66.8,26.4,36.9,46,0,0
2025-03-11,RS-003,RSUD Cengkareng,ICU,15,23.1,26.4,36.9,46,0,0
2025-03-11,RS-004,RS Fatmawati,Emergency Room,58,36.4,26.4,36.9,46,0,0
2025-03-11,RS-004,RS Fatmawati,Outpatient,232,108.1,26.4,36.9,46,0,0
2025-03-11,RS-004,RS Fatmawati,ICU,17,23.9,26.4,36.9,46,0,0
2025-03-12,RS-001,RSUD Pasar Minggu,Emergency Room,32,30.6,26.4,6.7,68,0,0
2025-03-12,RS-001,RSUD Pasar Minggu,Outpatient,99,56.8,26.4,6.7,68,0,0
2025-03-12,RS-001,RSUD Pasar Minggu,ICU,12,22.5,26.4,6.7,68,0,0
2025-03-12,RS-002,RSUD Tarakan,Emergency Room,50,35.9,26.4,6.7,68,0,0
2025-03-12,RS-002,RSUD Tarakan,Outpatient,154,75.1,26.4,6.7,68,0,0
2025-03-12,RS-002,RSUD Tarakan,ICU,12,20.0,26.4,6.7,68,0,0
2025-03-12,RS-003,RSUD Cengkareng,Emergency Room,38,32.5,26.4,6.7,68,0,0
2025-03-12,RS-003,RSUD Cengkareng,Outpatient,125,64.2,26.4,6.7,68,0,0
2025-03-12,RS-003,RSUD Cengkareng,ICU,11,18.0,26.4,6.7,68,0,0
2025-03-12,RS-004,RS Fatmawati,Emergency Room,52,36.4,26.4,6.7,68,0,0
2025-03-12,RS-004,RS Fatmawati,Outpatient,225,103.1,26.4,6.7,68,0,0
2025-03-12,RS-004,RS Fatmawati,ICU,14,21.1,26.4,6.7,68,0,0
2025-03-13,RS-001,RSUD Pasar Minggu,Emergency Room,29,29.2,27.1,19.8,83,0,0
2025-03-13,RS-001,RSUD Pasar Minggu,Outpatient,115,60.8,27.1,19.8,83,0,0
2025-03-13,RS-001,RSUD Pasar Minggu,ICU,7,15.6,27.1,19.8,83,0,0
2025-03-13,RS-002,RSUD Tarakan,Emergency Room,40,32.5,27.1,19.8,83,0,0
2025-03-13,RS-002,RSUD Tarakan,Outpatient,121,62.7,27.1,19.8,83,0,0
2025-03-13,RS-002,RSUD Tarakan,ICU,9,20.3,27.1,19.8,83,0,0
2025-03-13,RS-003,RSUD Cengkareng,Emergency Room,37,30.6,27.1,19.8,83,0,0
2025-03-13,RS-003,RSUD Cengkareng,Outpatient,128,67.3,27.1,19.8,83,0,0
2025-03-13,RS-003,RSUD Cengkareng,ICU,9,18.6,27.1,19.8,83,0,0
2025-03-13,RS-004,RS Fatmawati,Emergency Room,68,41.7,27.1,19.8,83,0,0
2025-03-13,RS-004,RS Fatmawati,Outpatient,217,101.2,27.1,19.8,83,0,0
